CustomerKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,Region,City,State-Province
25163,Natalie,NULL,Griffin,25/4/1960,M,F,natalie43@adventure-works.com,70000,West,Lakewood,California
25164,Isaac,C,Parker,24/8/1960,M,M,isaac22@adventure-works.com,70000,East,Burbank,California
25165,Ashley,D,Brown,18/1/1960,M,F,ashley4@adventure-works.com,70000,East,Bellflower,California
25166,Miguel,R,Jenkins,3/4/1960,S,M,miguel53@adventure-works.com,70000,South,Newport Beach,California
25167,Elijah,NULL,Hughes,13/11/1960,M,M,elijah15@adventure-works.com,80000,West,San Carlos,California
25168,Micheal,NULL,Hernandez,25/4/1959,M,M,micheal0@adventure-works.com,80000,South,Berkeley,California
25169,Angel,NULL,Peterson,2/9/1938,S,M,angel4@adventure-works.com,130000,East,Palo Alto,California
25170,Logan,H,Walker,18/5/1967,M,M,logan56@adventure-works.com,90000,South,Issaquah,Washington
25171,Christopher,E,Rodriguez,22/3/1967,M,M,christopher20@adventure-works.com,90000,West,Lebanon,Oregon
25172,Evan,NULL,Gray,16/11/1967,M,M,evan6@adventure-works.com,130000,East,Oakland,California
25173,Melissa,NULL,Stewart,5/5/1966,M,F,melissa44@adventure-works.com,80000,East,N. Vancouver,British Columbia
25174,Monica,NULL,Smith,13/8/1966,M,F,monica9@adventure-works.com,90000,South,Billings,Montana
25175,Nathan,D,Chen,4/10/1966,S,M,nathan22@adventure-works.com,100000,West,Issaquah,Washington
25176,Edward,NULL,Flores,14/6/1966,S,M,edward61@adventure-works.com,130000,South,Novato,California
25177,Alberto,NULL,Gomez,16/9/1965,M,M,alberto2@adventure-works.com,70000,East,Cliffside,British Columbia
25178,Jasmine,D,Kelly,21/4/1965,M,F,jasmine39@adventure-works.com,80000,South,Edmonds,Washington
25179,Miguel,NULL,Thompson,5/2/1965,M,M,miguel15@adventure-works.com,80000,West,Edmonds,Washington
25180,Ana,NULL,Simmons,25/3/1965,S,F,ana14@adventure-works.com,90000,East,Lynnwood,Washington
25181,Jesse,S,Torres,22/6/1965,M,M,jesse4@adventure-works.com,90000,East,Portland,Oregon
25182,Natalie,NULL,Simmons,5/3/1965,M,F,natalie37@adventure-works.com,90000,South,Salem,Oregon
25183,Michael,K,Thomas,6/4/1965,M,M,michael43@adventure-works.com,90000,West,Seattle,Washington
25184,Peter,NULL,Tang,25/3/1965,S,M,peter11@adventure-works.com,110000,South,Colma,California
25185,Jade,NULL,Reed,8/7/1965,S,F,jade16@adventure-works.com,130000,East,Redwood City,California
25186,Angelica,NULL,Coleman,3/10/1959,M,F,angelica5@adventure-works.com,80000,South,Santa Monica,California
25187,Sydney,L,Scott,15/8/1939,M,F,sydney54@adventure-works.com,50000,West,Oregon City,Oregon
25188,Kevin,S,Li,13/1/1940,M,M,kevin29@adventure-works.com,40000,East,Sooke,British Columbia
25189,Aidan,NULL,Hayes,14/4/1940,M,M,aidan24@adventure-works.com,50000,East,Bremerton,Washington
25190,Allison,B,Morris,14/6/1940,M,F,allison18@adventure-works.com,60000,South,Woodburn,Oregon
25191,Austin,D,Gonzales,10/6/1940,S,M,austin13@adventure-works.com,120000,West,Mill Valley,California
25192,Janet,B,Gill,1/8/1964,S,F,janet19@adventure-works.com,90000,South,Burien,Washington
25193,Stephanie,A,Howard,8/10/1964,S,F,stephanie17@adventure-works.com,90000,East,Lynnwood,Washington
25194,Jada,NULL,Bell,10/6/1958,S,F,jada5@adventure-works.com,70000,South,Salem,Oregon
25195,Alexandra,NULL,Wilson,20/10/1958,S,F,alexandra70@adventure-works.com,70000,West,Concord,California
25196,Aaron,C,Yang,24/10/1958,M,M,aaron27@adventure-works.com,60000,East,Langley,British Columbia
25197,Kyle,J,Perry,8/3/1958,M,M,kyle3@adventure-works.com,60000,East,Woodland Hills,California
25198,Michelle,NULL,Ramirez,9/5/1958,M,F,michelle8@adventure-works.com,60000,South,Novato,California
25199,Kyle,L,Griffin,21/4/1957,M,M,kyle16@adventure-works.com,60000,West,El Cajon,California
25200,Nathan,NULL,Williams,16/8/1956,M,M,nathan60@adventure-works.com,40000,South,Spokane,Washington
25201,Hunter,C,Gonzalez,19/3/1955,M,M,hunter37@adventure-works.com,40000,East,Daly City,California
25202,Jonathan,C,King,25/7/1955,S,M,jonathan49@adventure-works.com,40000,South,Milwaukie,Oregon
25203,Caroline,NULL,Wood,23/2/1955,S,F,caroline4@adventure-works.com,40000,West,Bellflower,California
25204,Kelly,NULL,Barnes,20/9/1954,S,F,kelly7@adventure-works.com,40000,East,Torrance,California
25205,John,NULL,Jones,14/9/1953,S,M,john41@adventure-works.com,30000,East,Beverly Hills,California
25206,Ryan,W,Bryant,6/10/1953,S,M,ryan21@adventure-works.com,30000,South,Lakewood,California
25207,Destiny,C,Moore,9/2/1953,S,F,destiny8@adventure-works.com,30000,West,Redmond,Washington
25208,Daniel,P,Taylor,7/10/1953,S,M,daniel6@adventure-works.com,30000,South,El Cajon,California
25209,Emma,M,Walker,4/10/1953,S,F,emma22@adventure-works.com,30000,East,Shawnee,British Columbia
25210,Kathryn,NULL,Xu,25/11/1968,M,F,kathryn4@adventure-works.com,60000,South,Brisbane,Queensland
25211,Diane,M,Torres,14/7/1968,M,F,diane16@adventure-works.com,60000,West,Matraville,New South Wales
25212,Alberto,L,Ruiz,2/7/1967,M,M,alberto3@adventure-works.com,60000,East,Melbourne,Victoria
25213,Cheryl,O,Gutierrez,27/9/1967,S,F,cheryl13@adventure-works.com,70000,East,Cloverdale,South Australia
25214,Roger,NULL,Chander,4/2/1967,S,M,roger43@adventure-works.com,70000,South,Cloverdale,South Australia
25215,Natalie,NULL,Gonzalez,15/2/1967,S,F,natalie60@adventure-works.com,70000,West,Bendigo,Victoria
25216,Rachael,NULL,Raman,8/6/1967,S,F,rachael12@adventure-works.com,70000,South,Findon,South Australia
25217,Byron,E,Martin,17/10/1971,M,M,byron0@adventure-works.com,80000,East,Brisbane,Queensland
25218,Christy,NULL,Sun,19/8/1971,M,F,christy11@adventure-works.com,90000,South,Geelong,Victoria
25219,Karla,NULL,Lal,20/3/1971,M,F,karla9@adventure-works.com,90000,West,Port Macquarie,New South Wales
25220,Emily,M,Anderson,22/11/1965,M,F,emily10@adventure-works.com,60000,East,Caloundra,Queensland
25221,Erica,NULL,Zhu,17/4/1965,S,F,erica14@adventure-works.com,60000,East,North Ryde,New South Wales
25222,Tamara,A,Kumar,21/4/1965,S,F,tamara19@adventure-works.com,60000,South,Melton,Victoria
25223,Armando,K,Ortega,21/3/1970,S,M,armando22@adventure-works.com,110000,West,Sydney,New South Wales
25224,Keith,M,Kumar,27/3/1969,S,M,keith10@adventure-works.com,70000,South,Darlinghurst,New South Wales
25225,Alicia,NULL,Yuan,24/4/1969,S,F,alicia5@adventure-works.com,70000,East,Findon,South Australia
25226,Robert,NULL,Kumar,9/11/1969,S,M,robert40@adventure-works.com,70000,South,Goulburn,New South Wales
25227,Jaime,A,Gutierrez,23/7/1969,S,M,jaime49@adventure-works.com,80000,West,Lavender Bay,New South Wales
25228,Brad,NULL,Ashe,14/10/1968,S,M,brad23@adventure-works.com,70000,East,North Sydney,New South Wales
25229,Autumn,L,Zhou,15/3/1968,S,F,autumn8@adventure-works.com,70000,East,Springwood,New South Wales
25230,Sophia,D,Carter,16/11/1968,S,F,sophia9@adventure-works.com,70000,South,Bendigo,Victoria
25231,Olivia,A,Moore,22/6/1963,S,F,olivia7@adventure-works.com,90000,West,Wollongong,New South Wales
25232,Kellie,M,Blanco,13/3/1963,M,F,kellie14@adventure-works.com,100000,South,East Brisbane,Queensland
25233,Nathaniel,NULL,Ward,9/5/1963,M,M,nathaniel13@adventure-works.com,100000,East,Warrnambool,Victoria
25234,Monica,J,Patel,10/10/1967,S,F,monica3@adventure-works.com,70000,South,Hobart,Tasmania
25235,Monique,NULL,Torres,28/12/1966,M,F,monique8@adventure-works.com,60000,West,Goulburn,New South Wales
25236,Lance,NULL,Martin,9/1/1966,S,M,lance0@adventure-works.com,70000,East,Milsons Point,New South Wales
25237,Roger,C,Sun,18/6/1966,M,M,roger18@adventure-works.com,70000,East,Rockhampton,Queensland
25238,Kristopher,A,Madan,16/1/1966,M,M,kristopher7@adventure-works.com,70000,South,St. Leonards,New South Wales
25239,Isabella,J,Barnes,25/6/1966,M,F,isabella14@adventure-works.com,70000,West,Warrnambool,Victoria
25240,Ross,NULL,Rana,18/8/1965,M,M,ross11@adventure-works.com,70000,South,Wollongong,New South Wales
25241,Aaron,NULL,Powell,25/12/1962,M,M,aaron8@adventure-works.com,90000,East,Bendigo,Victoria
25242,Susan,NULL,Hu,21/4/1962,S,F,susan31@adventure-works.com,90000,South,North Ryde,New South Wales
25243,Tonya,NULL,Rai,8/3/1962,S,F,tonya17@adventure-works.com,100000,West,Cloverdale,South Australia
25244,Jay,A,Weber,7/3/1961,S,M,jay10@adventure-works.com,70000,East,Goulburn,New South Wales
25245,Francis,NULL,Gutierrez,27/2/1940,S,M,francis8@adventure-works.com,30000,East,Coffs Harbour,New South Wales
25246,Warren,B,Lal,14/6/1940,M,M,warren39@adventure-works.com,40000,South,Bendigo,Victoria
25247,Lindsay,M,Nara,16/5/1964,M,F,lindsay17@adventure-works.com,70000,West,Hobart,Tasmania
25248,Denise,R,Madan,19/3/1964,M,F,denise9@adventure-works.com,70000,South,South Melbourne,Victoria
25249,Alexandra,H,Watson,8/8/1961,S,F,alexandra20@adventure-works.com,70000,East,Goulburn,New South Wales
25250,Anthony,T,Walker,11/4/1961,S,M,anthony9@adventure-works.com,70000,South,Gold Coast,Queensland
25251,Toni,J,Rodriguez,22/6/1961,S,F,toni20@adventure-works.com,70000,West,Hawthorne,Queensland
25252,Warren,L,Zhang,4/4/1960,S,M,warren17@adventure-works.com,80000,East,Coffs Harbour,New South Wales
25253,Ryan,F,Miller,13/1/1980,M,M,ryan45@adventure-works.com,30000,East,Issaquah,Washington
25254,Krystal,A,She,10/6/1980,S,F,krystal23@adventure-works.com,30000,South,Burien,Washington
25255,Logan,L,Lal,27/4/1979,M,M,logan2@adventure-works.com,40000,West,San Francisco,California
25256,Eric,G,Hill,28/4/1979,M,M,eric54@adventure-works.com,40000,South,Shawnee,British Columbia
25257,Harold,T,Sanchez,2/10/1984,M,M,harold17@adventure-works.com,30000,East,Chula Vista,California
25258,Micheal,NULL,Vazquez,13/8/1984,M,M,micheal10@adventure-works.com,30000,South,Colma,California
25259,Ethan,NULL,Thomas,22/9/1983,M,M,ethan44@adventure-works.com,30000,West,Spokane,Washington
25260,Dalton,NULL,Howard,11/8/1982,S,M,dalton82@adventure-works.com,40000,East,Yakima,Washington
25261,Eduardo,A,Phillips,2/10/1982,M,M,eduardo39@adventure-works.com,40000,East,Grossmont,California
25262,Andre,L,Chandra,6/9/1942,M,M,andre2@adventure-works.com,40000,South,Melton,Victoria
25263,Audrey,A,Carlson,14/9/1942,S,F,audrey20@adventure-works.com,40000,West,North Sydney,New South Wales
25264,Wyatt,NULL,Bryant,16/4/1981,S,M,wyatt68@adventure-works.com,40000,South,Bellflower,California
25265,Hannah,J,Smith,22/2/1983,S,F,hannah1@adventure-works.com,30000,East,Haney,British Columbia
25266,Kari,NULL,Suri,23/4/1943,S,F,kari2@adventure-works.com,30000,South,Hobart,Tasmania
25267,Arthur,E,Malhotra,22/5/1943,M,M,arthur7@adventure-works.com,40000,West,Lavender Bay,New South Wales
25268,Jaime,NULL,Andersen,12/2/1943,M,M,jaime35@adventure-works.com,60000,East,Silverwater,New South Wales
25269,Tabitha,NULL,Martin,3/4/1943,S,F,tabitha19@adventure-works.com,60000,East,Wollongong,New South Wales
25270,Gloria,NULL,Diaz,3/9/1947,M,F,gloria5@adventure-works.com,40000,South,Findon,South Australia
25271,Mario,NULL,Shan,28/11/1947,S,M,mario8@adventure-works.com,40000,West,Port Macquarie,New South Wales
25272,Edwin,J,Xu,22/3/1947,S,M,edwin13@adventure-works.com,60000,South,Springwood,New South Wales
25273,Karl,M,Rai,5/6/1947,M,M,karl18@adventure-works.com,60000,East,St. Leonards,New South Wales
25274,Samantha,M,Henderson,13/8/1980,S,F,samantha30@adventure-works.com,40000,South,Marysville,Washington
25275,Christina,NULL,Watson,26/2/1980,S,F,christina0@adventure-works.com,40000,West,Port Orchard,Washington
25276,Mackenzie,G,Richardson,8/7/1980,S,F,mackenzie8@adventure-works.com,40000,East,Yakima,Washington
25277,Jermaine,NULL,Fernandez,15/1/1980,S,M,jermaine14@adventure-works.com,40000,East,Concord,California
25278,Brianna,B,Butler,21/12/1980,M,F,brianna59@adventure-works.com,40000,South,Downey,California
25279,Jordyn,L,Barnes,10/3/1980,S,F,jordyn2@adventure-works.com,40000,West,Spring Valley,California
25280,Emily,A,Price,5/6/1980,S,F,emily25@adventure-works.com,40000,South,Torrance,California
25281,Jeremy,J,Allen,14/9/1979,S,M,jeremy7@adventure-works.com,40000,East,Renton,Washington
25282,Gabriel,E,Perez,10/1/1978,S,M,gabriel33@adventure-works.com,50000,South,Coronado,California
25283,Caitlin,A,Howard,4/9/1978,S,F,caitlin9@adventure-works.com,50000,West,Los Angeles,California
25284,Allison,NULL,Mitchell,19/6/1976,S,F,allison34@adventure-works.com,70000,East,Downey,California
25285,Noah,B,Williams,2/6/1976,S,M,noah58@adventure-works.com,70000,East,Edmonds,Washington
25286,Zachary,NULL,Powell,4/9/1976,S,M,zachary7@adventure-works.com,80000,South,Torrance,California
25287,Paige,NULL,Sanders,16/11/1976,S,F,paige26@adventure-works.com,80000,West,Langley,British Columbia
25288,Jordyn,NULL,Flores,8/9/1972,S,F,jordyn12@adventure-works.com,80000,South,Langford,British Columbia
25289,Amanda,NULL,Bradley,1/9/1972,S,F,amanda5@adventure-works.com,80000,East,Oregon City,Oregon
25290,Jackson,NULL,Mitchell,23/10/1972,S,M,jackson41@adventure-works.com,90000,South,Milwaukie,Oregon
25291,Marissa,NULL,Griffin,26/4/1972,M,F,marissa16@adventure-works.com,90000,West,Everett,Washington
25292,Eduardo,A,Adams,15/5/1971,S,M,eduardo30@adventure-works.com,120000,East,San Diego,California
25293,Eric,A,Gonzales,23/10/1967,M,M,eric24@adventure-works.com,80000,East,Lake Oswego,Oregon
25294,Sharon,T,Sharma,19/10/1975,S,F,sharon16@adventure-works.com,130000,South,North Sydney,New South Wales
25295,Chad,A,Raje,1/9/1973,M,M,chad16@adventure-works.com,130000,West,Melbourne,Victoria
25296,Christina,R,Stewart,5/1/1961,M,F,christina21@adventure-works.com,100000,South,Saint Germain en Laye,Yveline
25297,Devon,T,Shan,19/3/1978,S,M,devon8@adventure-works.com,30000,East,Poing,Saarland
25298,Cedric,W,He,25/4/1984,M,M,cedric18@adventure-works.com,20000,South,High Wycombe,England
25299,Hector,E,Romero,26/10/1984,M,M,hector7@adventure-works.com,20000,West,Lille,Nord
25300,Jamie,P,Ashe,2/5/1984,M,M,jamie32@adventure-works.com,20000,East,Hannover,Nordrhein-Westfalen
25301,Raul,NULL,Black,19/5/1984,S,M,raul18@adventure-works.com,20000,East,Cambridge,England
25302,Manuel,NULL,Mehta,26/5/1982,S,M,manuel12@adventure-works.com,30000,South,Stuttgart,Saarland
25303,Jeremiah,C,Hernandez,28/5/1977,S,M,jeremiah13@adventure-works.com,30000,West,Hamburg,Hamburg
25304,Ruben,J,Carlson,17/9/1976,S,M,ruben41@adventure-works.com,10000,South,Stoke-on-Trent,England
25305,Ivan,H,Rodriguez,10/5/1977,M,M,ivan16@adventure-works.com,40000,East,Frankfurt am Main,Hamburg
25306,Glenn,A,Zeng,24/12/1977,M,M,glenn23@adventure-works.com,40000,South,München,Hessen
25307,Daisy,NULL,Hernandez,24/9/1977,M,F,daisy0@adventure-works.com,40000,West,Saarlouis,Saarland
25308,Lindsey,C,Tang,13/2/1976,S,F,lindsey4@adventure-works.com,30000,East,Cambridge,England
25309,Karen,NULL,Zhou,26/5/1976,S,F,karen18@adventure-works.com,30000,East,Eilenburg,Brandenburg
25310,Janelle,A,Kapoor,12/10/1975,S,F,janelle1@adventure-works.com,10000,South,Mühlheim,Hamburg
25311,Laura,M,Zhang,4/12/1976,M,F,laura7@adventure-works.com,40000,West,Orleans,Loiret
25312,Erik,M,Ramos,8/4/1976,M,M,erik18@adventure-works.com,40000,South,London,England
25313,Trevor,C,Coleman,3/5/1975,S,M,trevor5@adventure-works.com,10000,East,Esher-Molesey,England
25314,Charles,J,Bell,4/11/1975,S,M,charles62@adventure-works.com,10000,South,Chatou,Yveline
25315,Cole,M,Cox,18/6/1975,S,M,cole12@adventure-works.com,10000,West,Billericay,England
25316,Ronnie,M,Zhu,17/10/1975,S,M,ronnie12@adventure-works.com,20000,East,Lieusaint,Seine et Marne
25317,Erick,NULL,Garcia,21/9/1975,S,M,erick14@adventure-works.com,20000,East,Offenbach,Saarland
25318,Dennis,C,Wang,24/6/1975,S,M,dennis2@adventure-works.com,20000,South,Saarlouis,Saarland
25319,Ruben,NULL,Chandra,2/3/1975,M,M,ruben2@adventure-works.com,30000,West,Croix,Nord
25320,Shannon,F,Hernandez,11/9/1975,S,M,shannon25@adventure-works.com,30000,South,Paris,Seine (Paris)
25321,Francis,NULL,Suarez,7/3/1974,S,M,francis17@adventure-works.com,40000,East,Paris,Seine (Paris)
25322,Tina,J,Perez,7/3/1975,S,F,tina23@adventure-works.com,40000,South,Berlin,Saarland
25323,Lance,A,Diaz,4/5/1975,M,M,lance3@adventure-works.com,40000,West,Hamburg,Hamburg
25324,Bethany,NULL,Andersen,23/8/1975,S,F,bethany16@adventure-works.com,40000,East,Wokingham,England
25325,Wyatt,NULL,Parker,16/2/1922,S,M,wyatt45@adventure-works.com,10000,East,York,England
25326,Hunter,M,Scott,5/3/1974,M,M,hunter41@adventure-works.com,40000,South,Drancy,Seine Saint Denis
25327,Adam,NULL,Simmons,12/5/1979,M,M,adam13@adventure-works.com,40000,West,Victoria,British Columbia
25328,Rachel,D,Price,16/6/1978,M,F,rachel47@adventure-works.com,40000,South,Haney,British Columbia
25329,Jacquelyn,NULL,Moreno,20/6/1978,S,F,jacquelyn6@adventure-works.com,40000,East,Colma,California
25330,Madison,T,Gonzales,21/9/1933,M,F,madison29@adventure-works.com,40000,South,Spring Valley,California
25331,James,NULL,White,2/10/1970,M,M,james85@adventure-works.com,80000,West,Shawnee,British Columbia
25332,Jackson,J,Bryant,26/7/1970,M,M,jackson20@adventure-works.com,80000,East,Victoria,British Columbia
25333,Robert,L,Coleman,26/7/1970,S,M,robert19@adventure-works.com,80000,East,Beaverton,Oregon
25334,Marcus,M,Gonzales,14/4/1970,M,M,marcus67@adventure-works.com,80000,South,Edmonds,Washington
25335,Cesar,L,Rodriguez,15/4/1958,S,M,cesar19@adventure-works.com,20000,West,Cliffside,British Columbia
25336,Chase,L,Cook,21/8/1958,S,M,chase22@adventure-works.com,20000,South,Edmonds,Washington
25337,Megan,R,Washington,17/10/1958,S,F,megan62@adventure-works.com,20000,East,Milwaukie,Oregon
25338,Jason,NULL,Perez,12/10/1958,S,M,jason33@adventure-works.com,20000,South,Oregon City,Oregon
25339,Adrian,NULL,Rivera,13/4/1958,M,M,adrian17@adventure-works.com,40000,West,Imperial Beach,California
25340,Adrian,C,James,21/11/1959,S,M,adrian1@adventure-works.com,20000,East,Metchosin,British Columbia
25341,Kaitlyn,J,Cook,25/5/1959,S,F,kaitlyn51@adventure-works.com,20000,East,La Jolla,California
25342,Seth,M,Hill,7/10/1959,S,M,seth30@adventure-works.com,20000,South,Marysville,Washington
25343,Carol,L,Simmons,23/9/1959,S,F,carol21@adventure-works.com,20000,West,National City,California
25344,Thomas,NULL,Baker,25/1/1959,M,M,thomas52@adventure-works.com,30000,South,Lynnwood,Washington
25345,Olivia,B,Powell,12/2/1960,S,F,olivia54@adventure-works.com,20000,East,Mill Valley,California
25346,Ian,NULL,Gonzalez,12/8/1960,S,M,ian32@adventure-works.com,20000,South,Olympia,Washington
25347,Judith,D,Reed,2/12/1960,S,F,judith5@adventure-works.com,20000,West,Haney,British Columbia
25348,Angela,M,Wood,18/7/1960,S,F,angela4@adventure-works.com,30000,East,San Carlos,California
25349,Jose,S,Coleman,25/9/1960,M,M,jose29@adventure-works.com,30000,East,Haney,British Columbia
25350,Alberto,NULL,Alonso,24/2/1961,M,M,alberto9@adventure-works.com,20000,South,Burbank,California
25351,Jordan,NULL,Phillips,23/10/1961,M,F,jordan34@adventure-works.com,20000,West,Milwaukie,Oregon
25352,Brandon,S,Martinez,14/2/1961,M,M,brandon44@adventure-works.com,20000,South,Lake Oswego,Oregon
25353,Caitlin,NULL,Stewart,20/4/1961,S,F,caitlin20@adventure-works.com,20000,East,Seattle,Washington
25354,Kevin,A,Hughes,17/8/1961,S,M,kevin14@adventure-works.com,20000,South,Woodland Hills,California
25355,Richard,NULL,Smith,3/6/1961,M,M,richard40@adventure-works.com,20000,West,Edmonds,Washington
25356,Jonathan,A,Miller,23/10/1961,M,M,jonathan56@adventure-works.com,20000,East,Burien,Washington
